@relation GIGO

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute f96 numeric
@attribute f97 numeric
@attribute f98 numeric
@attribute f99 numeric
@attribute f100 numeric
@attribute f101 numeric
@attribute f102 numeric
@attribute f103 numeric
@attribute f104 numeric
@attribute f105 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f108 numeric
@attribute f109 numeric
@attribute f110 numeric
@attribute f111 numeric
@attribute f112 numeric
@attribute f113 numeric
@attribute f114 numeric
@attribute f115 numeric
@attribute f116 numeric
@attribute f117 numeric
@attribute f118 numeric
@attribute f119 numeric
@attribute f120 numeric
@attribute f121 numeric
@attribute f122 numeric
@attribute f123 numeric
@attribute f124 numeric
@attribute f125 numeric
@attribute f126 numeric
@attribute f127 numeric
@attribute f128 numeric
@attribute f129 numeric
@attribute f130 numeric
@attribute f131 numeric
@attribute f132 numeric
@attribute f133 numeric
@attribute f134 numeric
@attribute f135 numeric
@attribute f136 numeric
@attribute f137 numeric
@attribute f138 numeric
@attribute f139 numeric
@attribute f140 numeric
@attribute f141 numeric
@attribute f142 numeric
@attribute f143 numeric
@attribute f144 numeric
@attribute f145 numeric
@attribute f146 numeric
@attribute f147 numeric
@attribute f148 numeric
@attribute f149 numeric
@attribute f150 numeric
@attribute f151 numeric
@attribute f152 numeric
@attribute f153 numeric
@attribute f154 numeric
@attribute f155 numeric
@attribute f156 numeric
@attribute f157 numeric
@attribute f158 numeric
@attribute f159 numeric
@attribute f160 numeric
@attribute f161 numeric
@attribute f162 numeric
@attribute f163 numeric
@attribute f164 numeric
@attribute f165 numeric
@attribute f166 numeric
@attribute f167 numeric
@attribute f168 numeric
@attribute f169 numeric
@attribute f170 numeric
@attribute f171 numeric
@attribute f172 numeric
@attribute f173 numeric
@attribute f174 numeric
@attribute f175 numeric
@attribute f176 numeric
@attribute f177 numeric
@attribute f178 numeric
@attribute f179 numeric
@attribute f180 numeric
@attribute f181 numeric
@attribute f182 numeric
@attribute f183 numeric
@attribute f184 numeric
@attribute f185 numeric
@attribute f186 numeric
@attribute f187 numeric
@attribute f188 numeric
@attribute f189 numeric
@attribute f190 numeric
@attribute f191 numeric
@attribute f192 numeric
@attribute f193 numeric
@attribute f194 numeric
@attribute f195 numeric
@attribute f196 numeric
@attribute f197 numeric
@attribute f198 numeric
@attribute f199 numeric
@attribute f200 numeric
@attribute f201 numeric
@attribute f202 numeric
@attribute f203 numeric
@attribute f204 numeric
@attribute f205 numeric
@attribute f206 numeric
@attribute f207 numeric
@attribute f208 numeric
@attribute f209 numeric
@attribute f210 numeric
@attribute f211 numeric
@attribute f212 numeric
@attribute f213 numeric
@attribute f214 numeric
@attribute f215 numeric
@attribute f216 numeric
@attribute f217 numeric
@attribute f218 numeric
@attribute f219 numeric
@attribute f220 numeric
@attribute f221 numeric
@attribute f222 numeric
@attribute f223 numeric
@attribute f224 numeric
@attribute f225 numeric
@attribute f226 numeric
@attribute f227 numeric
@attribute f228 numeric
@attribute f229 numeric
@attribute f230 numeric
@attribute f231 numeric
@attribute f232 numeric
@attribute f233 numeric
@attribute f234 numeric
@attribute f235 numeric
@attribute f236 numeric
@attribute f237 numeric
@attribute f238 numeric
@attribute f239 numeric
@attribute f240 numeric
@attribute f241 numeric
@attribute f242 numeric
@attribute f243 numeric
@attribute f244 numeric
@attribute f245 numeric
@attribute f246 numeric
@attribute f247 numeric
@attribute f248 numeric
@attribute f249 numeric
@attribute f250 numeric
@attribute f251 numeric
@attribute f252 numeric
@attribute tag {bottle,can,glass,pak}

@data
0.49617,0.41006,0.36853,0.36545,0.29346,0.28554,0.36392,0.4372,0.43686,0.3642,0.4521,0.28409,0.29881,0.45273,0.43452,0.43379,0.40855,0.60709,0.36244,0.55314,0.5526,0.36203,0.6606,0.66064,0.60576,0.45414,0.55178,0.54981,0.45438,0.65998,0.65991,0.5039,0.59858,0.38402,0.54787,0.31538,0.32074,0.55463,0.44977,0.4468,0.37556,0.64674,0.30757,0.29165,0.64303,0.44292,0.44246,0.59365,0.61254,0.54798,0.55763,0.55906,0.54641,0.66339,0.66338,0.61109,0.64058,0.55835,0.55832,0.64068,0.66284,0.66308,0.50048,0.32516,0.38285,0.21917,0.32681,0.31743,0.22501,0.4314,0.44429,0.3777,0.41914,0.3179,0.31725,0.41804,0.43615,0.43631,0.33625,0.63026,0.25418,0.56294,0.56317,0.23372,0.70207,0.68708,0.63298,0.42454,0.57624,0.57305,0.42151,0.69212,0.69163,0.49939,0.64442,0.37816,0.57373,0.31669,0.31622,0.57172,0.44017,0.43679,0.37768,0.71497,0.316,0.31605,0.71468,0.43891,0.43904,0.64647,0.62629,0.57338,0.56235,0.56653,0.57419,0.68812,0.68804,0.62325,0.71622,0.56097,0.56116,0.71628,0.68683,0.68704,0.50551,0.46727,0.6391,0.59161,0.72022,0.81284,0.95994,1.3183,0.56462,0.44712,0.73282,0.67463,0.96921,1.0061,1.3874,1.5045,0.62508,0.55449,0.91599,0.91479,1.4936,1.4829,2.197,2.091,0.60394,0.77893,0.83178,1.0215,1.2444,1.4194,1.8389,1.9774,0.56904,0.47701,0.68189,0.57097,0.74092,0.69541,0.97079,0.9999,0.52729,0.3873,0.63483,0.45522,0.65848,0.56632,0.81808,0.93067,0.38131,0.0093458,0,0,0,0,0,0,0.0018692,0,0.0037383,0,0,0,0.046729,0.0056075,0.035514,0,0,0,0,0.065421,0,0,0,0,0,0,0.0037383,0,0.0018692,0.097196,0.0037383,0.39626,0,0,0,0,0.028037,0,0,0,0,0,0.0056075,0,0,0,0.0037383,0.0018692,0,0,0,0.0018692,0.0093458,0,0.014953,0.0018692,0,0,0.16449,0,0,0.014953,0.33458,0,0,0,0,0.2243,0,0,0.11215,0.0018692,0,0,0.33645,0.0018692,0.0018692,0,bottle
0.52342,0.42773,0.41145,0.3741,0.33789,0.32461,0.36989,0.47136,0.47136,0.41954,0.46974,0.34452,0.35459,0.46663,0.4782,0.47731,0.41905,0.62688,0.36567,0.57608,0.57614,0.36591,0.67636,0.6764,0.60367,0.46595,0.56165,0.56297,0.46032,0.6641,0.65971,0.47404,0.58753,0.36621,0.54436,0.33141,0.33648,0.54185,0.40793,0.40276,0.35712,0.64069,0.33308,0.32346,0.62912,0.39468,0.39794,0.58128,0.60212,0.53345,0.54241,0.54176,0.53967,0.66545,0.66521,0.60884,0.6309,0.54604,0.54568,0.63071,0.66856,0.66817,0.52517,0.36255,0.42677,0.25701,0.35493,0.33904,0.29319,0.48397,0.47928,0.40946,0.4364,0.32997,0.32975,0.43801,0.46856,0.46354,0.32387,0.63689,0.28153,0.57554,0.58209,0.27634,0.70352,0.68889,0.61891,0.38695,0.57118,0.57077,0.39302,0.66802,0.68063,0.47679,0.63976,0.39137,0.57166,0.32056,0.32035,0.56895,0.44259,0.44266,0.36536,0.72073,0.30785,0.30781,0.71771,0.42427,0.42129,0.64739,0.57501,0.57419,0.51129,0.51238,0.57686,0.65569,0.65578,0.60077,0.72564,0.53686,0.53739,0.72529,0.67043,0.67006,0.26432,0.71305,0.45358,1.3566,0.63306,1.9266,0.85339,2.2717,0.24243,0.49683,0.39951,0.99217,0.55447,1.4199,0.79467,1.7798,0.2304,0.35239,0.37209,0.76043,0.61264,1.2029,1.0601,1.5798,0.23531,0.40716,0.38558,0.74621,0.69097,1.1978,1.2454,1.6866,0.23308,0.37245,0.36602,0.77214,0.5337,1.1916,0.84946,1.4642,0.24267,0.48386,0.39575,0.95492,0.53546,1.3822,0.73308,1.7045,0.15445,0.036649,0,0,0,0,0,0,0,0,0,0,0,0,0.0026178,0,0.0026178,0,0,0,0,0.052356,0,0,0,0,0,0,0,0,0,0.0052356,0,0.2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026178,0,0.0026178,0,0,0,0,0,0,0.031414,0,0,0.0026178,0.18063,0,0,0,0.0026178,0.070681,0,0,0.041885,0,0.0026178,0,0.17277,0,0.0052356,0,bottle
0.49807,0.44703,0.37073,0.37744,0.29204,0.29585,0.39298,0.44688,0.44195,0.39829,0.47232,0.33253,0.33612,0.47588,0.44506,0.44786,0.41912,0.62049,0.36244,0.56457,0.56447,0.36168,0.67239,0.67252,0.59319,0.46991,0.54094,0.54006,0.46506,0.65805,0.64968,0.5021,0.58108,0.42289,0.52985,0.34632,0.3033,0.54327,0.46747,0.46584,0.43949,0.62366,0.33518,0.29478,0.62676,0.47243,0.47538,0.57455,0.59471,0.53099,0.54143,0.53258,0.53087,0.65185,0.66276,0.59163,0.62639,0.53024,0.52853,0.62317,0.66082,0.66091,0.51518,0.3568,0.42137,0.23353,0.33083,0.33053,0.27262,0.46575,0.46519,0.44648,0.43084,0.39319,0.37475,0.42745,0.47802,0.47889,0.40781,0.60391,0.25984,0.55413,0.55174,0.23249,0.67285,0.65725,0.62371,0.45601,0.57577,0.57308,0.46289,0.67542,0.67877,0.48315,0.64556,0.39001,0.57876,0.31547,0.31539,0.56406,0.45031,0.4466,0.36457,0.72287,0.30178,0.30208,0.71942,0.43067,0.42407,0.62022,0.58707,0.54731,0.53173,0.51963,0.53586,0.66414,0.66055,0.58215,0.70228,0.51897,0.52662,0.71332,0.65431,0.65444,0.16953,0.32622,0.26173,0.48539,0.39544,0.85682,0.65788,1.5818,0.17848,0.29585,0.29449,0.57403,0.42935,0.96823,0.59354,1.375,0.18433,0.30243,0.30686,0.61107,0.45868,1.0228,0.66337,1.3627,0.17213,0.24653,0.26718,0.40629,0.43824,0.79915,0.77336,1.3724,0.16208,0.19539,0.2293,0.26297,0.31545,0.47638,0.54837,0.98515,0.16046,0.21485,0.23091,0.29377,0.30356,0.48879,0.49585,1.0738,0,0.005305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026525,0,0,0,0.0026525,0.0026525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026525,0,0.0026525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026525,0.0026525,0.0079576,0,0,0,0,0,0,bottle
0.50681,0.44111,0.40187,0.372,0.33558,0.33443,0.37074,0.45769,0.45751,0.40846,0.48043,0.34453,0.3411,0.47555,0.44703,0.44929,0.40276,0.62935,0.3518,0.56969,0.56964,0.35231,0.68742,0.68799,0.63026,0.45167,0.57061,0.57108,0.45479,0.68784,0.67827,0.49316,0.56946,0.42015,0.52084,0.35422,0.36777,0.52986,0.45358,0.46002,0.44129,0.61421,0.38986,0.37583,0.62185,0.4697,0.47077,0.58189,0.58817,0.54304,0.52038,0.52421,0.53857,0.66458,0.66659,0.5774,0.62772,0.51932,0.51598,0.62574,0.65877,0.65626,0.51616,0.37177,0.42872,0.28153,0.33359,0.33245,0.2799,0.48462,0.48281,0.44009,0.43562,0.36139,0.34828,0.42703,0.48047,0.48181,0.42061,0.59198,0.35281,0.54411,0.54331,0.34225,0.65856,0.64743,0.62062,0.46166,0.56159,0.56868,0.46437,0.67658,0.67695,0.47698,0.66882,0.35451,0.58649,0.29458,0.29475,0.58641,0.41509,0.41464,0.35687,0.74837,0.29569,0.29677,0.74674,0.41811,0.4161,0.62995,0.60426,0.54377,0.54638,0.54488,0.54017,0.66959,0.66209,0.58244,0.72187,0.51781,0.52808,0.72352,0.65338,0.65057,0.21581,0.66795,0.34659,1.0763,0.44007,1.3365,0.52349,1.5058,0.20809,0.63185,0.32489,0.97768,0.40611,1.1454,0.46835,1.1732,0.23008,0.7489,0.36989,1.2834,0.4805,1.6198,0.58796,1.6175,0.25919,0.92979,0.43266,1.6728,0.5913,2.1578,0.81779,2.2615,0.21693,0.62741,0.34533,1.0591,0.44956,1.2608,0.61131,1.2956,0.20159,0.54721,0.31624,0.91408,0.39196,1.0949,0.46469,1.1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048077,0,0.0048077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048077,0,0,0,0.0096154,0,0.0048077,0.0048077,0,0.0048077,0,bottle
0.52433,0.4168,0.41376,0.37003,0.35469,0.35467,0.36983,0.46948,0.46962,0.42995,0.45923,0.36316,0.36876,0.46596,0.47979,0.48913,0.40858,0.64455,0.36609,0.58334,0.58345,0.36468,0.71291,0.70797,0.62407,0.45756,0.57339,0.56298,0.45316,0.68372,0.69749,0.47502,0.59864,0.39633,0.55618,0.34925,0.35289,0.54771,0.42704,0.43045,0.36702,0.64987,0.3361,0.33286,0.6365,0.40864,0.39851,0.57461,0.57816,0.52636,0.51664,0.51876,0.53426,0.6772,0.7008,0.6529,0.63333,0.55815,0.57994,0.63656,0.72384,0.72334,0.52701,0.37759,0.39443,0.30226,0.32926,0.32931,0.30671,0.45825,0.466,0.4127,0.43945,0.33783,0.33805,0.44475,0.48029,0.4791,0.34857,0.66415,0.29629,0.60917,0.60664,0.2902,0.71538,0.71061,0.61463,0.41879,0.56924,0.56635,0.39783,0.6705,0.66127,0.46774,0.66357,0.36959,0.58089,0.31714,0.31711,0.57535,0.42607,0.41831,0.35634,0.76679,0.31069,0.30994,0.74923,0.40929,0.40872,0.66236,0.55279,0.55274,0.50887,0.50902,0.57411,0.62387,0.6645,0.61259,0.77694,0.53162,0.53952,0.77966,0.68926,0.68864,0.17525,0.33019,0.26279,0.44691,0.33703,0.67194,0.46531,1.2168,0.17366,0.21713,0.25715,0.32391,0.32788,0.55719,0.43902,1.0849,0.18456,0.2586,0.29,0.45072,0.38454,0.76451,0.48455,1.2065,0.20885,0.48466,0.35433,0.89101,0.48821,1.3846,0.62029,1.8489,0.19725,0.41668,0.31784,0.74286,0.42008,1.091,0.54048,1.4522,0.17525,0.23988,0.26254,0.36784,0.32902,0.57719,0.42613,0.90823,0.0044444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bottle
0.49059,0.417,0.38182,0.36625,0.32808,0.32803,0.36628,0.4356,0.43562,0.38853,0.46281,0.33132,0.338,0.4642,0.43993,0.44633,0.41477,0.60798,0.36581,0.54651,0.54693,0.36661,0.67655,0.6807,0.62194,0.45672,0.55355,0.55418,0.46413,0.68907,0.69128,0.50907,0.58511,0.39706,0.54085,0.33546,0.33526,0.53555,0.45436,0.45227,0.38979,0.63504,0.33176,0.33192,0.63459,0.44878,0.44801,0.5789,0.65754,0.53994,0.58798,0.58992,0.53802,0.71553,0.71418,0.62156,0.63084,0.56273,0.56286,0.6319,0.69029,0.68883,0.49745,0.35295,0.38534,0.27608,0.31969,0.31968,0.27999,0.4423,0.45124,0.38979,0.42563,0.32229,0.32239,0.43046,0.44903,0.4536,0.35341,0.6167,0.27669,0.55662,0.55185,0.27579,0.6817,0.68185,0.60548,0.4311,0.54436,0.54059,0.42542,0.6761,0.6751,0.50281,0.66296,0.37881,0.57753,0.31689,0.3172,0.58108,0.4368,0.44075,0.39827,0.74984,0.32731,0.33058,0.75421,0.45674,0.46198,0.68249,0.62211,0.5941,0.56504,0.56201,0.58611,0.68353,0.68356,0.59391,0.77421,0.55063,0.54821,0.76703,0.67103,0.66442,0.19568,0.16132,0.28021,0.20658,0.30199,0.27706,0.36234,0.65336,0.20674,0.1622,0.2872,0.21709,0.30143,0.28703,0.33153,0.5905,0.21128,0.19548,0.29461,0.26104,0.31596,0.34461,0.35717,0.66649,0.20617,0.30461,0.29662,0.39052,0.33002,0.50727,0.39562,0.84861,0.20898,0.18958,0.28784,0.2391,0.3034,0.29979,0.33746,0.53436,0.20452,0.15557,0.28162,0.19293,0.29354,0.23833,0.33398,0.50636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046948,0,0,0,0,0,0,0,0,0,0,0,0,bottle
0.49504,0.41278,0.39679,0.36277,0.3487,0.34869,0.3626,0.44535,0.44541,0.40371,0.45858,0.35232,0.35853,0.46167,0.44987,0.45325,0.41257,0.61232,0.36309,0.5506,0.55078,0.36265,0.70207,0.69505,0.5986,0.46215,0.5441,0.53729,0.45664,0.67931,0.6785,0.50485,0.58746,0.40668,0.54302,0.35429,0.35385,0.53954,0.46343,0.4546,0.40145,0.63552,0.35128,0.35131,0.63532,0.45242,0.45229,0.58847,0.60535,0.54435,0.55109,0.56019,0.54494,0.6786,0.66398,0.61377,0.63426,0.56429,0.56118,0.63799,0.67155,0.66784,0.49356,0.37044,0.37619,0.30223,0.31318,0.31315,0.30563,0.435,0.44007,0.3839,0.4345,0.31717,0.31726,0.43815,0.44293,0.44879,0.36914,0.61563,0.30276,0.55399,0.55232,0.30183,0.68014,0.68019,0.60927,0.43921,0.55188,0.54047,0.43346,0.67698,0.67683,0.50692,0.64469,0.3924,0.56898,0.3219,0.32221,0.56261,0.45984,0.45409,0.38149,0.76042,0.3186,0.31358,0.74797,0.44665,0.44365,0.64274,0.61525,0.57322,0.55792,0.56591,0.57418,0.67979,0.67433,0.63005,0.72898,0.5738,0.5646,0.71928,0.69179,0.68857,0.17228,0.23912,0.25262,0.33008,0.31701,0.58209,0.43612,1.1331,0.17792,0.19874,0.26079,0.33197,0.32099,0.60642,0.40045,0.98689,0.18667,0.25294,0.27757,0.42535,0.35212,0.73554,0.44529,1.1811,0.18822,0.37332,0.28142,0.51996,0.36827,0.82565,0.50957,1.3843,0.18133,0.21772,0.25538,0.30049,0.29737,0.45699,0.386,0.83683,0.1747,0.17937,0.24582,0.2451,0.28029,0.38304,0.36014,0.78437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bottle
0.50207,0.41042,0.39049,0.36587,0.336,0.33596,0.36564,0.44568,0.4459,0.39131,0.45485,0.33633,0.33628,0.45581,0.44638,0.44647,0.40964,0.62557,0.3656,0.56248,0.56244,0.3655,0.70394,0.70118,0.62347,0.454,0.56147,0.55895,0.4546,0.69691,0.69525,0.49764,0.59516,0.3888,0.54699,0.33497,0.33491,0.54652,0.44347,0.44278,0.38833,0.64496,0.33479,0.33481,0.64479,0.44269,0.44275,0.59656,0.62253,0.55045,0.54969,0.55692,0.54718,0.69227,0.69154,0.61833,0.6475,0.55164,0.55663,0.64592,0.69363,0.69281,0.50147,0.35323,0.38036,0.2809,0.32108,0.32103,0.28048,0.44046,0.44029,0.38194,0.42589,0.32177,0.32196,0.42586,0.44266,0.44299,0.35273,0.62786,0.28053,0.56394,0.56383,0.28034,0.6938,0.69383,0.62719,0.42629,0.56402,0.56254,0.42564,0.69352,0.69363,0.49816,0.66441,0.37838,0.58032,0.32009,0.32009,0.57839,0.43869,0.43573,0.37948,0.76791,0.32201,0.3199,0.76099,0.4406,0.43658,0.66236,0.6328,0.57282,0.56507,0.5724,0.57494,0.69616,0.7021,0.62284,0.7556,0.55924,0.55957,0.75928,0.68989,0.69287,0.41906,0.48229,0.55093,0.70445,0.60563,1.003,0.70125,1.4625,0.43029,0.34644,0.52132,0.42173,0.52973,0.57609,0.59679,0.98794,0.43986,0.36806,0.53016,0.43897,0.5232,0.54374,0.57989,0.97646,0.43086,0.51661,0.54382,0.64644,0.57105,0.81893,0.67849,1.2896,0.44356,0.38703,0.53889,0.48799,0.54164,0.63666,0.59578,0.99831,0.4409,0.401,0.55152,0.58899,0.56542,0.80256,0.59981,1.115,0,0.0028571,0,0.0057143,0,0.0028571,0.0085714,0,0,0.068571,0,0.0057143,0,0,0.025714,0,0.022857,0,0,0,0.011429,0,0,0,0,0,0,0.014286,0,0,0.0028571,0.025714,0,0,0,0,0,0,0.017143,0,0,0,0,0,0.0028571,0,0,0,0.017143,0,0,0.0057143,0,0.025714,0,0,0.02,0.022857,0,0,0.025714,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.0057143,0,0,bottle
0.49734,0.41322,0.38239,0.36833,0.3048,0.30852,0.36618,0.44337,0.44595,0.37106,0.46,0.30064,0.30472,0.45788,0.43836,0.42977,0.41204,0.59455,0.36807,0.54664,0.54593,0.36891,0.64307,0.64296,0.59935,0.45472,0.55254,0.55509,0.45569,0.64519,0.64537,0.5027,0.59387,0.36014,0.54164,0.30075,0.29981,0.54474,0.4155,0.43887,0.39266,0.64403,0.31126,0.31573,0.64313,0.45196,0.45107,0.59348,0.60284,0.54993,0.56252,0.55433,0.54544,0.64642,0.64653,0.59776,0.64134,0.55078,0.55071,0.64213,0.6453,0.6458,0.49636,0.33843,0.38798,0.23962,0.32477,0.32784,0.24247,0.44534,0.44714,0.37685,0.42577,0.31797,0.32038,0.42044,0.44699,0.43254,0.33242,0.60572,0.24305,0.5463,0.54683,0.23484,0.67849,0.68242,0.63782,0.41319,0.54788,0.58611,0.42273,0.69608,0.69743,0.50272,0.63107,0.38193,0.56606,0.32425,0.32317,0.57214,0.4377,0.44256,0.38654,0.69331,0.32727,0.3277,0.69258,0.44468,0.44442,0.63211,0.6298,0.5735,0.57723,0.56514,0.56673,0.69136,0.69092,0.62284,0.69297,0.56164,0.5611,0.6948,0.68845,0.689,0.43765,0.8365,0.59718,1.3418,0.80003,2.0756,1.2182,2.7057,0.39595,0.60847,0.5363,1.0653,0.66453,1.6251,0.94539,2.2801,0.37044,0.45332,0.47512,0.72282,0.53234,1.0538,0.70388,1.5453,0.39697,0.50878,0.48936,0.77803,0.53574,1.1135,0.68706,1.5349,0.40012,0.58603,0.52041,0.92968,0.56387,1.2164,0.694,1.5674,0.4171,0.70029,0.56631,1.2014,0.67843,1.7591,0.929,2.1997,0,0,0.0055325,0.0013831,0.0027663,0,0,0.0027663,0.0055325,0,0,0,0,0,0,0.013831,0.0013831,0.0041494,0.0027663,0,0.0013831,0,0,0.013831,0,0,0,0.0069156,0.0096819,0.0013831,0,0,0,0,0.0027663,0.0013831,0.0055325,0.0013831,0,0.0013831,0.0041494,0,0,0,0,0,0.0041494,0,0,0,0,0,0,0,0,0,0.0013831,0.0013831,0.012448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013831,0,0,0,0,can
0.51954,0.43299,0.42408,0.3881,0.32676,0.32694,0.39187,0.48917,0.47902,0.41734,0.46838,0.32056,0.32389,0.4757,0.46853,0.46825,0.40734,0.5999,0.36801,0.55907,0.56004,0.37067,0.6421,0.64327,0.60328,0.4499,0.56511,0.56454,0.44724,0.64077,0.63177,0.47968,0.58166,0.39072,0.53859,0.30904,0.29946,0.53132,0.43902,0.43277,0.35561,0.64318,0.28089,0.2804,0.64299,0.42172,0.42089,0.58509,0.56126,0.53781,0.51827,0.51937,0.54835,0.62221,0.62652,0.5862,0.6438,0.53239,0.53364,0.63659,0.6334,0.63519,0.52462,0.3762,0.4194,0.25228,0.35607,0.35394,0.2519,0.4732,0.47769,0.44011,0.45143,0.38099,0.37087,0.44053,0.49371,0.48983,0.34285,0.64495,0.23217,0.58435,0.58063,0.22824,0.70994,0.70979,0.61661,0.42484,0.5584,0.56446,0.42479,0.69316,0.69465,0.47912,0.62455,0.36177,0.56318,0.32045,0.31813,0.56229,0.41337,0.41117,0.37511,0.68538,0.3261,0.32762,0.67581,0.42777,0.4175,0.6083,0.58882,0.54008,0.53057,0.53335,0.55247,0.6658,0.68029,0.61851,0.67306,0.55177,0.56334,0.67616,0.68515,0.68824,0.4282,0.85413,0.61927,1.5765,0.76468,2.3896,0.95899,3.0399,0.39408,0.67183,0.5532,1.2174,0.63426,1.8173,0.7339,2.2,0.40046,0.67916,0.55827,1.2225,0.644,1.8614,0.72454,2.2086,0.45866,0.95875,0.66015,1.77,0.83125,2.7527,1.0232,3.4243,0.4271,0.80314,0.62137,1.455,0.78838,2.3049,1.0166,3.1855,0.41504,0.78456,0.6019,1.3643,0.75108,2.1759,0.96959,3.1015,0,0,0.0083333,0,0,0,0,0,0.0027778,0,0.0027778,0.0027778,0,0,0.0027778,0.011111,0.0027778,0,0,0,0,0,0.0055556,0.011111,0,0,0,0.0027778,0,0.0055556,0,0.0027778,0,0,0.0027778,0,0,0,0.0027778,0,0,0,0,0,0,0,0,0,0.0027778,0,0,0,0,0,0,0.0027778,0.0027778,0.0027778,0.0027778,0,0.0055556,0,0,0,0,0,0,0,0,0,0,0.0027778,0,0,0,0,0,0,0,0,can
